time,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Corse,Grand Est,Hauts-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2022-03-04,2.4420488625,2.3550869000000003,4.310925083333333,2.6138830416666665,1.5831958625,2.6443518916666666,1.9132848691666666,3.3090997583333333,3.426532233333333,4.3897874041666665,4.188585579166667,2.4066070208333334,1.6008280520833333
2022-03-05,2.3611785875,2.0120291,4.184023145833334,2.8132031166666667,2.7257310041666667,2.1132557375,2.3374518833333333,3.9790526916666664,2.6732610375,3.3785657624999996,3.5130000083333335,2.1235839958333336,1.716614675
2022-03-06,2.2286413125,3.0111596375,5.158209966666667,3.6992314583333332,2.3654720958333333,3.3528330125,4.6422313375,5.208442495833333,2.8184806166666667,2.2915706375,3.9688577666666665,1.8692656374999999,3.5842732708333336
2022-03-07,1.7901874,3.2680182875,4.3106184,4.449000829166667,2.1498652625,4.465433025,4.9542506458333335,5.124880975,2.6345556625,2.1843811875,4.6405545375,1.7007048833333334,4.9191598999999995
2022-03-08,2.314304208333333,2.490105916666667,5.015395525,3.1205094041666666,2.3488219083333335,3.206157458333333,5.140787866666667,5.217985008333334,3.3228256791666664,3.379677591666667,4.650963920833333,1.8610869958333334,3.5992619166666664
2022-03-09,2.3152408416666668,1.9629990083333333,6.547265995833334,3.2559817333333334,2.0180938208333337,1.9155637666666667,4.267467341666666,5.420001283333334,3.799878079166667,3.499017725,5.0659765375,1.72509815,3.0656628374999997
2022-03-10,2.8729061666666666,2.6085141833333334,3.7854985291666665,3.1474236666666666,1.9172412875000002,2.5754663208333333,4.315219016666666,4.659972995833333,3.7825616041666668,3.9192668666666663,4.041915029166667,2.0080583958333333,2.97404115
2022-03-11,5.211129616666667,4.836069083333333,6.691006225,5.584337004166667,2.5074008125,4.397215308333333,6.487763208333334,6.899337591666666,5.094804675,5.623493566666667,6.667935895833334,3.8078810791666666,5.3177605375
2022-03-12,3.498051004166667,3.162205125,6.903517466666667,4.860559795833333,4.376986325,3.3643716749999997,6.294530333333333,6.861575754166666,3.7862992749999997,4.5885164125,5.3491825833333335,5.233415458333334,5.109533691666667
2022-03-13,4.166278070833333,3.34647435,5.045787633333333,4.483203520833333,4.155696904166667,3.5477288416666664,5.913526875,5.406700554166666,3.994218179166667,4.872235141666667,4.721707,5.311107416666666,4.873487945833333
2022-03-14,2.631716358333333,2.6908353999999997,3.4114206333333335,3.545437891666667,3.549472145833333,2.7273466416666667,3.1486517125,3.0915146958333337,3.9862708083333334,5.932127570833333,3.9594128708333334,3.6499477791666664,2.9549742958333334
2022-03-15,4.651884516666667,3.230782779166667,2.4757903291666667,2.7295196458333333,3.9058139916666668,2.38568255,3.128535404166667,3.2542159458333333,4.773141916666667,7.3672031958333335,3.5220077666666665,3.315723475,2.572774358333333
2022-03-16,2.3349441916666667,2.0224485833333334,3.920760179166667,2.3384865958333334,3.2658502375,2.5879497125,4.077536375,4.4850548041666665,3.3441501000000002,3.9698548458333334,4.191898125,1.9293143916666666,2.4663478583333336
2022-03-17,3.162491370833333,4.151845066666667,3.6287264,5.1180225625,3.0752433375,3.7997899625000002,4.2876484875,3.8096685333333333,5.146541683333333,2.5850795916666667,5.1790297125,1.8519667916666667,4.688244304166667
2022-03-18,3.0829949958333334,6.005115316666667,5.467190962499999,6.840049925,3.0393126916666664,6.26412155,5.0768977875,5.5946340958333325,4.499062608333333,2.2660946291666666,6.899151487499999,2.3126422708333334,6.2634758875
2022-03-19,1.7798176166666666,3.8271322333333333,5.102096166666667,4.280403295833334,3.323778791666667,5.9973237416666665,6.602648420833333,6.0664994125,2.8847408291666667,3.3013926125000004,4.8979803125000005,2.388394175,6.0161254375
2022-03-20,3.466929154166667,3.0281535583333334,2.838587545833333,2.2087256791666667,2.5699456125,2.7316554791666667,2.4114535333333333,3.0972905708333336,3.666855620833333,5.174023095833333,2.8132191541666667,3.477509733333333,2.6079945749999998
2022-03-21,3.352223454166667,2.617525575,4.208532408333333,2.918088641666667,3.1491187875000004,2.224931975,2.3995271875,3.1608243875,4.666233845833333,6.456623145833333,3.978900541666667,3.361632695833333,2.4092729458333335
2022-03-22,3.4058240833333335,2.4273202333333335,5.0103049833333335,3.667310970833333,2.5891221,1.5388984583333334,2.5555007541666668,3.8642961625,4.8791102041666665,6.2713342416666675,4.544057433333333,2.5928777625,3.201551879166667
2022-03-23,2.405499875,1.7554085541666666,3.360000533333333,3.0075859416666666,2.126458620833333,1.3909949745833332,1.3107993754166667,2.7285241666666664,3.217356033333333,4.691679166666667,3.2376887416666666,2.0484624916666667,2.1805471
2022-03-24,1.8845490875,1.5400526166666666,2.532244725,2.5073060166666665,2.4122927916666668,1.8009722708333333,2.0300407208333335,2.5664517666666664,2.19428195,3.3247688916666664,2.5625013041666667,1.85658615,2.364398395833333
2022-03-25,1.85966855,2.47122735,4.222788658333333,3.671969729166667,3.043973175,2.5901592041666666,3.4330563416666666,4.155589245833333,2.5461680208333335,3.119372475,4.2010096416666665,1.9738209166666667,3.6594869125000002
2022-03-26,1.8290673249999998,3.014480379166667,4.6292584125,4.039928495833333,3.6858545375000005,4.029187083333333,4.501144454166667,4.372945795833333,3.134679325,3.531701183333333,4.899918508333333,2.6767128375,4.1413020000000005
2022-03-27,1.7049052083333331,1.6544339387499998,2.959258391666667,2.3271781625,3.0324937166666666,2.5051669875,3.334120791666667,3.3028881458333337,2.5928596666666666,3.135127879166667,3.210899029166667,2.2715684875,2.61119686625
2022-03-28,2.393198491666667,1.7280353666666668,2.8903852375,1.7874872833333333,1.8610280654166667,1.3233848020833332,1.6396390404166665,2.2417337583333334,2.2898541708333333,3.580359291666667,2.36759385,1.8790627041666668,1.40221054875
2022-03-29,2.994930683333333,2.6497257916666666,2.6547538541666666,2.1699708041666668,2.4071215666666665,1.78084295,2.0731077958333333,2.7225963875,2.575751175,2.7560433166666667,2.364904629166667,1.9335513666666666,2.1138514958333334
2022-03-30,1.8775072791666665,2.05272765,4.172804116666667,2.8003248999999997,2.3186857791666666,2.0554709208333333,3.134577666666667,3.586301016666667,2.959092633333333,2.7080198833333333,3.7170046625000004,1.6211461624999999,1.84401067875
2022-03-31,2.7613571791666662,3.2529809208333336,6.388005120833333,4.903344775,2.9961574,3.3439970458333335,6.399401208333334,7.079955804166667,4.4036042125,4.8758237499999995,5.493077920833334,3.3783031708333335,5.0597598625
2022-04-01,4.7449111375,4.103773183333334,6.661484829166667,7.159072004166667,6.038191491666667,3.8875573875,7.885138291666666,8.620632737500001,5.992892179166667,7.157073216666667,7.060377170833333,5.5794212750000005,6.934313045833334
2022-04-02,5.225018416666667,4.7894428,3.1956370374999996,5.7406018083333334,5.219600008333333,4.9029607749999995,5.706673066666667,4.812049695833333,4.749832508333333,6.59207895,4.158888433333334,5.488766229166667,6.038720495833334
2022-04-03,3.4152404124999998,3.4541745416666667,2.9075729666666668,3.7782505833333335,2.5266292375,2.8948875583333336,2.8295186125,2.904902204166667,2.9532668833333333,3.4617860416666666,3.8340675,2.646773591666667,3.685661495833333
2022-04-04,1.866560925,2.2963228808333334,3.7133853375,2.9953784458333335,2.1967598625,4.026152730833333,6.6169502375,5.326718916666667,1.8703572541666666,2.2391327375,3.2237615541666664,2.066943929166667,4.236196279166666
2022-04-05,2.083350408333333,3.1230891708333335,3.3663216375,3.9816967458333337,2.0601989,4.7172643333333335,5.633280474999999,4.9308564625,2.1409482041666665,2.5404572125000002,3.2950754375,1.9798376083333336,4.204434220833334
2022-04-06,2.2162487208333332,3.5235437291666667,6.5479664500000005,5.207654095833333,2.096003630833333,4.952926954166666,7.6284007916666665,7.201674166666667,3.5790160875,3.047163783333333,5.641984183333334,1.9009524708333334,5.8247505833333335
2022-04-07,4.717468354166667,7.400331720833333,7.327595545833333,8.301799641666667,5.772007795833333,8.466008558333334,10.5860833125,9.40537345,6.830049724999999,5.031048879166667,8.178123266666667,4.130189670833333,8.348806808333334
2022-04-08,5.439958445833334,7.4678155083333335,6.624564995833333,7.920252650000001,5.350160258333333,5.413098925,3.9088692958333335,4.904239241666667,7.104004441666667,4.744507504166667,7.913741575,4.113701,4.929104270833333
2022-04-09,3.452678608333333,3.0744651375000003,2.7278111166666665,3.1814477733333333,5.907071645833334,2.872763641666667,3.2860121833333333,3.5444105500000003,2.5478865291666666,4.561443854166667,2.9297532541666667,5.538740645833333,3.4156520208333334
2022-04-10,2.252039925,2.03319215,4.769407883333334,3.1694485149999996,2.3475713083333334,1.6279893191666666,2.3631220166666664,3.3591757791666663,3.311498295833333,3.3035097624999996,4.03323581875,2.493094166666667,2.14850680375
2022-04-11,4.6449166208333335,4.130674433333334,4.9444885958333336,3.7726557916666668,2.754177508333333,3.6011538791666666,4.886395770833333,5.4278486125,6.027608804166667,6.918978741666667,5.41036175,2.9167178375000002,3.9698981875
2022-04-12,4.111807525000001,3.5195460708333335,4.0517992375,3.5771914541666665,3.6269746791666666,2.8963614416666665,4.255726716666667,4.2904204083333335,4.2686092208333335,6.109855425,3.562455870833333,3.0185194875000003,3.6833769166666666
2022-04-13,1.8979435916666667,1.8671336875,1.8201284875,1.2849049083333333,3.145022529166667,2.0224650499999997,1.4949472000000001,1.67498778625,1.8371200541666666,2.3619495791666667,1.30999537125,2.4762664375,1.0527953741666667
2022-04-14,2.2553129875,2.1374844916666667,1.8615529916666667,1.4264740820833335,2.6164374666666665,2.0855115,1.7564848220833333,1.4184570670833334,1.9135773374999998,2.0902563375,1.3315813241666665,2.01209915,1.1224627504166667
2022-04-15,2.7216443666666668,2.8060278583333336,2.0913454666666667,2.6018031791666667,1.7893765708333333,2.4981841875,2.5464126483333334,2.2661017625,2.778054458333333,2.9082458958333333,1.9929165416666665,2.3326327208333333,2.3641939508333336
2022-04-16,3.788275420833333,4.293767758333334,2.5688368416666667,3.7425697833333333,2.4154225041666666,4.571287833333334,3.6529304000000002,2.873474125,3.180435975,4.031751345833333,3.1969100333333333,3.0226033875000002,3.7351448333333335
2022-04-17,2.3658311916666666,3.930572891666667,2.8474214875,2.7381249916666666,4.455481020833333,4.382951554166667,3.5108499708333336,2.6874122708333332,2.7346583625,3.0832000083333333,2.5300281166666667,2.6034300458333335,3.4782094833333335
2022-04-18,1.9444079333333333,1.9223882583333334,3.4895247124999997,2.3840499125,2.49743375,2.11233535,2.3881205875,3.2914439375,2.77523765,3.079356466666667,3.723317525,2.025235925,2.120769108333333
2022-04-19,2.2584072625,2.0065030375,3.4721839791666667,3.255599666666667,2.34263995,1.781362275,3.111806108333333,3.444868733333333,2.9063778333333334,2.7073003625,3.779377479166667,2.0992215375,3.4096986
2022-04-20,1.7613063875000001,2.975324225,3.7829387875000005,3.4477153166666668,2.87338915,4.095413004166667,4.0077277125,3.3845278708333333,3.2609960916666663,2.3305627416666668,3.732500433333333,2.4794011375,3.486443133333333
2022-04-21,1.9307274666666665,2.6451628458333336,2.5082529958333333,2.5737190375,3.5517917083333335,3.7655197333333335,4.0384037,3.3741432249999996,1.6983608541666666,2.561742670833333,2.467390125,2.379442375,3.474856141666667
2022-04-22,1.9215280124999998,2.2849732958333333,4.439777129166667,2.7548104416666668,2.4235768291666666,3.4003603375,4.319262774999999,4.5157911625,1.744519975,2.4113362874999997,3.4577711541666667,2.0812498291666666,3.5072362958333336
2022-04-23,3.9407037791666664,3.7499540541666665,4.600877133333333,3.490329675,3.4926398666666665,4.006878429166666,4.7417833125,4.511418675,3.2851532,4.525044766666666,3.9464567541666664,4.3258452499999995,3.833627658333333
2022-04-24,2.6826382166666662,2.8850233625,2.966212404166667,2.5549514416666668,4.125459370833333,2.4390216,4.279902633333333,3.4841634166666666,4.4264390166666665,4.3840307375,2.7955912625,2.1862226666666666,2.7596612916666667
2022-04-25,2.1771215875,2.6483787458333334,3.321317254166667,2.754262066666667,3.278816129166666,2.1303922458333333,4.297312683333334,4.288636191666667,2.442146183333333,2.0645186333333334,2.824729325,2.675695325,3.2373745166666663
2022-04-26,2.1358575708333336,2.1162769541666666,4.097240925,2.879031829166667,1.9257348958333333,2.5660730541666665,4.1866645875,4.1024087375,2.6646781875000003,1.8574886833333333,3.828511316666667,2.0921156416666666,3.1084569666666666
2022-04-27,2.2531845291666666,3.233742925,5.510125016666667,4.4718044,1.970102,3.2477346416666664,4.124613083333333,5.008878233333333,3.1599435583333335,2.430631395833333,5.409990833333333,1.9321065083333335,3.9542363708333332
2022-04-28,1.9786554875,2.902481120833333,4.074996395833334,3.5127472041666667,2.624495025,3.414374658333333,4.232982558333333,4.1051258625000004,2.5122230083333332,2.0109251791666667,3.9450206083333335,1.9371087083333334,3.8517665208333334
2022-04-29,2.1049725208333334,1.8027525000000002,4.117512408333334,2.6737462416666666,2.8113851291666667,2.18733175,4.1888931000000005,4.305710025,2.1729839041666668,2.735021329166667,3.4279986541666667,2.0454448666666667,3.3666749708333334
2022-04-30,2.731271375,2.6197783125,4.2478769375,3.3842978249999995,2.0504921916666667,3.050848983333333,4.422646958333334,4.136016954166666,2.683514316666667,3.2484782958333334,3.5699967166666666,2.534737175,4.009136166666667
2022-05-01,2.5734109625,2.2173939416666664,2.3662781791666667,2.7492416041666665,1.6924811208333335,2.0776632,2.3186102375,2.240390816666667,2.367963383333333,3.0222098375,2.8112104458333333,2.5230269125,3.112805420833334
2022-05-02,1.9170662645833334,2.1139485875,3.068505333333333,3.110610475,1.7884286625,2.163980920833333,3.5652167291666665,3.3414871749999997,2.4250626416666665,2.0983839333333334,3.4837245791666667,1.784346,3.1175358041666663
2022-05-03,1.3800911879166666,1.908266525,3.5857783416666664,3.2014604749999998,1.7871003629166669,2.446335245833333,3.8183469875,3.570651091666667,2.7220381583333335,1.8764145250000002,3.5885993625,1.3562118841666668,3.7443956291666667
2022-05-04,1.7295700791666666,2.0396014416666666,2.9655798291666664,2.5018878375,2.2816511708333334,2.09372925,2.638638183333333,2.6340613333333334,2.7040861874999997,2.6210118833333333,3.000223483333333,1.56624742875,2.669550608333333
2022-05-05,2.8302799666666663,2.2347425083333334,2.8473174666666665,2.5136232958333333,2.212710425,2.075463345833333,2.8200594875,3.376989783333333,2.796472975,3.9554617375,3.0482224791666668,2.2184581416666664,2.81327415
2022-05-06,3.981326620833333,3.2628065708333334,2.7004109541666668,2.953020458333333,2.8769278541666665,2.4275358833333334,2.32257515,2.6665119958333334,3.1568234208333337,4.997182775,3.0891692958333334,2.869889575,2.559152975
2022-05-07,3.3413864041666668,2.9595953500000003,3.449301625,2.56606555,2.4095493541666664,2.3419777833333333,2.829414804166667,2.9533380791666666,2.5807103750000002,4.1329255583333335,3.2984323916666667,2.2453564,2.6060703333333333
2022-05-08,2.8283389208333336,3.510853291666667,2.874960595833333,3.3305819541666666,2.046963879166667,3.189537825,4.024582854166667,3.2972640583333335,2.5146207833333336,2.834735875,2.943657425,1.5398892208333335,3.4839851791666665
2022-05-09,1.6420278875,1.8153461499999999,2.7736871625,1.5301392958333333,1.9755445916666667,1.8532690833333332,1.772571275,2.0653009541666667,1.7446746583333335,1.6796860958333333,1.8966493270833331,1.5862339958333334,1.41952741625
2022-05-10,1.8381511541666669,1.9621347125000002,3.198813820833333,2.471703965,1.9032360845833332,2.2510807387500003,3.897996345833333,3.4336480458333334,2.300906679166667,1.9775632416666669,2.7315480083333337,1.8955735416666668,2.7596659333333338
2022-05-11,3.3190588458333337,3.8518706333333337,4.945690541666667,4.2629945375,2.0899860275,4.45975305,4.879871158333333,4.919150733333333,3.1111313333333332,2.915512825,4.4536529125,2.1417629458333334,4.3440866
2022-05-12,2.302756825,2.507532708333333,2.723884004166667,2.3511748,1.8327996320833335,3.1528627375,3.8179394208333335,3.2242799208333337,1.6172533416666666,2.5695297875,2.5970283166666666,2.0627843458333333,2.7322153583333333
2022-05-13,1.811939075,1.5705977791666665,2.3547700083333334,2.1410035708333335,1.8962859083333334,2.2498275783333335,3.840186408333333,3.0321592,1.6246302750000001,1.6406558958333333,2.5523596541666667,1.9189898833333334,2.112859004166667
2022-05-14,1.9789115208333332,1.8113941,3.057208708333333,2.6526630875,1.8256089875,1.3723446608333332,1.7100153291666667,2.447600754166667,2.2412106416666666,2.1588368333333334,3.460302004166667,1.8881303166666668,2.024898616666667
2022-05-15,2.7122596333333333,2.231143395833333,3.698198329166667,3.223280275,1.9070100520833335,2.0900279666666663,3.373682016666667,4.376555783333333,3.4321302125,3.7906039833333334,4.6448146125,1.8920075083333332,3.1910983125
2022-05-16,1.8709246583333332,2.2626381875,4.785386408333333,2.2428739458333333,1.837755725,2.7355325166666664,3.7059345374999997,3.7559581375,2.0144212083333333,2.063255504166667,3.0233503375,1.9076399416666667,2.8325170958333334
2022-05-17,1.7871219958333333,1.7928251833333333,4.2686569875,2.5171139120833335,1.7758998225000002,1.5757251916666668,2.5189897625,3.2331512166666667,2.820941433333333,2.1252876208333333,3.703142591666667,1.9020299291666667,2.2174822625
2022-05-18,2.198646183333333,1.9106402500000002,2.7334579958333336,2.6214545041666666,1.7321223725000001,1.7029214499999998,2.7508575,2.9361110333333333,2.5979710375000002,2.559181683333333,2.9214469458333334,2.059062958333333,2.7728616749999997
2022-05-19,3.4641959375,3.0324021,2.4469463166666667,2.7926097125000005,2.2321019333333334,2.6539033875,2.946971025,3.0562003875,2.3697007291666665,3.885178108333333,2.5803330625,2.2868532,2.7440697166666665
2022-05-20,4.26314035,4.796917095833334,3.5282331125,4.0009231625,1.9856293695833334,4.650974329166666,3.8120214083333335,3.761108629166667,3.7576194666666667,3.8992574083333333,3.4826363958333335,2.2165572208333333,3.932312179166667
2022-05-21,1.9516249749999999,1.97453975,2.5897342,2.1566102708333332,2.1153381833333333,2.1286425083333333,2.801883875,2.3361687,2.0951055666666667,2.1870783958333333,2.673902179166667,2.018369895833333,1.7145063666666667
2022-05-22,2.0839666125,2.9142146583333335,3.4762271000000005,3.5068679125,1.8905540625,2.06545345,1.71697736125,2.4506616958333334,3.070879025,2.617764483333333,3.9726994416666668,2.1401732,2.993454825
2022-05-23,3.502437591666667,4.115631241666667,4.767957404166666,5.4525730375,2.2824982416666666,3.832791308333333,3.798108758333333,4.144061725,5.2439466625,3.8968276708333334,5.037258004166667,2.4372594541666666,4.257968320833333
2022-05-24,2.7420641791666664,3.2896744625000003,3.2889723916666664,3.7130294708333333,2.5197097541666666,3.480203675,4.490982325,4.304248408333334,2.97807055,3.5955309,3.3900369791666667,2.5746601083333336,3.4747806275
2022-05-25,3.316668154166667,2.1271518833333336,3.8714078375,2.9994478916666663,1.8328764558333333,2.5852326833333334,4.7197428375,4.8664564375,2.6429943000000002,4.6431534999999995,3.4525610083333333,2.4085689666666665,3.1944794375
2022-05-26,3.0680299583333333,2.0790154875,3.197312783333333,2.7339581625,2.0421003708333334,3.0149159749999996,4.979730508333334,4.438841391666666,2.2197214333333335,4.2609656375,2.824484033333333,2.4866896625,3.2871757291666666
2022-05-27,3.098636995833333,2.430881558333333,3.136611933333333,2.8166691125,2.6534400958333335,3.1126548874999997,4.067465100000001,3.72237475,2.7328653333333333,3.9799277041666667,2.9558445708333334,2.882786283333333,3.1667612458333334
2022-05-28,4.065475283333334,3.3702111541666664,4.0600195375,3.5328944166666667,2.1477960416666666,2.851157583333334,3.5181513708333334,3.708096229166667,3.6436191166666667,4.057691083333333,3.9180019541666664,3.9407500416666665,3.1676061875
2022-05-29,3.5355458125,3.5867946375,4.7420073,4.430741770833333,2.7686204708333335,3.148953370833333,3.5989499125,3.9699253083333335,3.9486098666666667,3.169853841666667,5.073827429166667,3.4308877625,3.8533163083333335
2022-05-30,2.2500956375,2.6090250125,2.6935020124999998,3.056926733333333,1.8993710833333335,2.1055238625,1.6468742583333331,1.90854515,2.7299439208333336,2.0124042083333333,3.0427990124999997,2.061509475,2.2950788416666668
2022-05-31,2.0892565416666664,2.5086673041666665,2.7194904999999996,2.36264680625,2.0441157958333336,2.06359052625,2.5362800179166665,2.7907531999999997,1.9703410791666667,1.8989210583333334,2.6269346458333334,1.9166309000000001,2.121311974166667
2022-06-01,1.7432923333333334,1.7173723958333333,2.882561375,2.0728961166666666,1.90702727625,2.3561258833333336,2.8226918875,2.6443355458333335,2.4265384708333335,2.548140570833333,2.6656685166666665,2.0367516,2.145195327916667
2022-06-02,1.9715901,2.8149563166666667,3.5469928375,3.9823669250000004,2.1450140958333335,2.843621825,2.8499012958333334,3.6592356875000003,2.146571729166667,2.4774171,3.991732879166667,1.9280347750000002,3.4615724125000003
2022-06-03,2.1832782666666666,2.12926725,3.319784395833333,2.0871450375,2.4097462333333333,1.8120772541666668,2.6827964874999997,3.1828027999999997,2.0253359333333334,2.914355845833333,2.2946468208333335,2.2886792166666665,2.200730404166667
